idx,title,rank_99,rank_85,rank_50,rank_by_inbound_links,pr_50,pr_85,pr_99,N_inbound_links,N_outbound_links,link
892,Standardisierung (Statistik),213,186,157,156,0.001108411598899054,0.0014074122974723983,0.0012626302438757055,30,7,/wiki/Standardisierung_(Statistik)
882,Parameter (Statistik),225,187,129,151,0.0012048272589342977,0.0013975965870865414,0.001074712663833561,32,9,/wiki/Parameter_(Statistik)
1009,Methode der kleinsten Quadrate,299,188,87,129,0.0014712184723011804,0.0013936397774640514,0.0007684820947687429,40,20,/wiki/Methode_der_kleinsten_Quadrate
805,Differenzengleichung (Differenzenverfahren),180,189,177,969,0.0010473946059178197,0.0013661668772838303,0.0015555365434419177,2,1,/wiki/Differenzengleichung_(Differenzenverfahren)
940,Diracmaß,195,190,158,175,0.0011081316946047904,0.0013359122183449457,0.0014385349016533292,26,17,/wiki/Diracma%C3%9F
775,Multivariate Verteilung,205,191,202,159,0.0009941079920259323,0.0013303081103022976,0.001340957008636838,29,76,/wiki/Multivariate_Verteilung
1019,Punktschätzer,253,192,114,117,0.0012895531809259246,0.0013263028193439966,0.0009215125711770118,44,27,/wiki/Punktsch%C3%A4tzer
182,Stochastische Geometrie,214,193,160,233,0.0011022377752971544,0.0013229936458840066,0.0012532738386131915,18,8,/wiki/Stochastische_Geometrie
87,Konvergenz im p-ten Mittel,216,194,146,175,0.001126839240395772,0.0013115963584142852,0.001229711554586881,26,23,/wiki/Konvergenz_im_p-ten_Mittel
722,Bayesianische Erkenntnistheorie,193,195,248,323,0.0008889625327102409,0.0013036982018528199,0.001456595264100639,12,8,/wiki/Bayesianische_Erkenntnistheorie
685,Zufälliges Maß,185,196,227,209,0.0009391739332045331,0.0013018245171839895,0.0015161045404233026,21,17,/wiki/Zuf%C3%A4lliges_Ma%C3%9F
110,Maßeindeutigkeitssatz,161,197,328,449,0.0007738283913776326,0.0013010272261186507,0.0018211221389520629,8,18,/wiki/Ma%C3%9Feindeutigkeitssatz
414,Schwache Konvergenz (Maßtheorie),201,198,171,195,0.0010669739895378253,0.0013001409228247478,0.0013735819472793637,23,20,/wiki/Schwache_Konvergenz_(Ma%C3%9Ftheorie)
338,Dynkin-System,154,199,281,449,0.0008158156626076677,0.0012974270290997158,0.001863866337823712,8,9,/wiki/Dynkin-System
600,Bernoulli-Prozess,224,200,169,188,0.0010733374347672788,0.0012935473589904517,0.001093143055331465,24,14,/wiki/Bernoulli-Prozess
583,Starkes Gesetz der großen Zahlen,231,201,131,159,0.0011967550820595077,0.0012921219044887816,0.0010561702872586302,29,18,/wiki/Starkes_Gesetz_der_gro%C3%9Fen_Zahlen
432,Totalvariationsnorm,189,202,165,195,0.0010910299057816616,0.001287086339616952,0.0014674166764353951,23,13,/wiki/Totalvariationsnorm
666,Stationärer stochastischer Prozess,317,203,81,124,0.0015174301902536361,0.0012750239480627278,0.0006770413438289275,42,26,/wiki/Station%C3%A4rer_stochastischer_Prozess
394,Satz von der majorisierten Konvergenz,177,204,247,256,0.0008904498200271599,0.0012575593130328099,0.0015963643125229223,16,17,/wiki/Satz_von_der_majorisierten_Konvergenz
234,William Feller,212,205,192,233,0.0010308482268798292,0.0012477158312158244,0.001265552143150028,18,11,/wiki/William_Feller
232,Bradley Efron,33,206,229,724,0.0009374119357028587,0.0012460324789624452,0.004934513698575774,4,1,/wiki/Bradley_Efron
721,Baumdiagramm,190,207,263,499,0.000847726870541343,0.0012428801099458845,0.0014652494035112629,7,3,/wiki/Baumdiagramm
421,Σ-Endlichkeit,176,208,223,225,0.000946251074378995,0.0012426350155711136,0.0016031502829537646,19,20,/wiki/%CE%A3-Endlichkeit
1090,Statistische Signifikanz,357,209,83,124,0.0015092289566761763,0.0012394004043359825,0.0005489641106804982,42,18,/wiki/Statistische_Signifikanz
73,Hierarchisch strukturierte Daten,24,210,256,833,0.0008659629855230322,0.001237813678101304,0.005971819810532664,3,1,/wiki/Hierarchisch_strukturierte_Daten
225,Kai Lai Chung,215,211,231,408,0.0009351576056963332,0.0012337519692412644,0.0012529471188522296,9,3,/wiki/Kai_Lai_Chung
829,Permutationsentropie,39,212,254,969,0.0008694509074083923,0.001226535404787603,0.00423582820704019,2,1,/wiki/Permutationsentropie
505,Stichprobenmittel,275,213,124,120,0.0012518262615495677,0.0012252784549567843,0.0007865903257461561,43,18,/wiki/Stichprobenmittel
1089,Signifikanzniveau,318,214,103,132,0.0013581729924416934,0.001219565821730967,0.0006700313798775222,39,18,/wiki/Signifikanzniveau
1221,Chi-Quadrat-Test,235,215,141,164,0.0011497650668799992,0.0012155200860559778,0.0010087852591763949,28,24,/wiki/Chi-Quadrat-Test
1030,Störgröße und Residuum,342,216,93,145,0.0014083575153992275,0.0012044704737625847,0.0005908527893868136,34,11,/wiki/St%C3%B6rgr%C3%B6%C3%9Fe_und_Residuum
1094,Trennschärfe eines Tests,358,217,94,115,0.0014032782617446988,0.0012022353383459303,0.0005478506828927693,45,23,/wiki/Trennsch%C3%A4rfe_eines_Tests
337,Dyadische Elementarzellen,159,218,355,567,0.000746922941952081,0.001195876079048911,0.0018254619558694901,6,4,/wiki/Dyadische_Elementarzellen
339,Dynkinscher π-λ-Satz,162,219,341,499,0.00075960113214609,0.0011897707847684787,0.001803413889301412,7,4,/wiki/Dynkinscher_%CF%80-%CE%BB-Satz
939,Borelmaß,207,220,205,344,0.0009852675677752612,0.0011833344015006967,0.0013144426332028798,11,7,/wiki/Borelma%C3%9F
650,Punktprozess,219,221,170,301,0.0010674922445792383,0.0011770775572463867,0.001168675489219996,13,16,/wiki/Punktprozess
33,Entscheidungsbaum,198,222,286,567,0.0008075260234385885,0.001174993779747518,0.0014062536111038326,6,4,/wiki/Entscheidungsbaum
5,A-priori-Wahrscheinlichkeit,220,223,209,216,0.0009732589204410048,0.0011716685344449074,0.0011332440176223817,20,21,/wiki/A-priori-Wahrscheinlichkeit
966,Singuläres Maß,208,224,183,209,0.0010309805216915742,0.0011647274379234709,0.0013038008122943478,21,12,/wiki/Singul%C3%A4res_Ma%C3%9F
947,Komplexes Maß,175,225,337,370,0.0007653335660056446,0.0011495457760337753,0.0016066688462391446,10,7,/wiki/Komplexes_Ma%C3%9F
1012,Mittlerer prozentualer Fehler,107,226,242,969,0.0008976124576192042,0.001141906790240008,0.0027068274222785834,2,1,/wiki/Mittlerer_prozentualer_Fehler
328,Cantor-Menge,178,227,348,567,0.0007547114740888811,0.0011378876845251841,0.0015689691158437174,6,7,/wiki/Cantor-Menge
669,Stochastische Differentialgleichung,258,228,136,169,0.0011809025443158124,0.0011365095045863672,0.0008547389173536913,27,20,/wiki/Stochastische_Differentialgleichung
1080,P-Wert,351,229,115,142,0.0012808558396561617,0.0011286342871001463,0.0005603213169953673,35,19,/wiki/P-Wert
316,Analytische Menge,179,230,398,833,0.0007012707636972521,0.001125342299322988,0.0015617207492152928,3,6,/wiki/Analytische_Menge
1015,Monte-Carlo-Simulation,363,231,99,164,0.0013727010630104157,0.001085087948390026,0.0005380985181457702,28,24,/wiki/Monte-Carlo-Simulation
1045,Testtheorie (Statistik),367,232,119,129,0.0012663511330957798,0.0010816703102480903,0.0005282379081865069,40,31,/wiki/Testtheorie_(Statistik)
855,Austauschbare Familie von Zufallsvariablen,222,233,250,267,0.0008771074598906804,0.0010733570331138548,0.0011323619174851383,15,7,/wiki/Austauschbare_Familie_von_Zufallsvariablen
395,Satz von der monotonen Konvergenz,204,234,329,370,0.00077198425624709,0.0010726806281115423,0.0013496916504665618,10,10,/wiki/Satz_von_der_monotonen_Konvergenz
145,Randverteilung,237,235,211,169,0.0009667127798377415,0.001068863734912515,0.0009961685205143354,27,17,/wiki/Randverteilung
210,Patrick Billingsley,210,236,297,641,0.0007908618821935208,0.0010606827399399995,0.001279430934716674,5,3,/wiki/Patrick_Billingsley
951,Lebesguesches Prämaß,183,237,357,408,0.0007449010986594421,0.0010591714576461833,0.0015243804906667528,9,14,/wiki/Lebesguesches_Pr%C3%A4ma%C3%9F
441,Vollständiger Maßraum,191,238,346,323,0.0007559960633524343,0.0010488725882632638,0.001457690611343266,12,6,/wiki/Vollst%C3%A4ndiger_Ma%C3%9Fraum
383,Monotone Klasse,181,239,379,499,0.0007188418751022243,0.0010473926996450898,0.0015529344558976288,7,10,/wiki/Monotone_Klasse
177,Standardabweichung (Stochastik),257,240,224,216,0.0009452791548898403,0.0010347444921742538,0.0008837954169849799,20,69,/wiki/Standardabweichung_(Stochastik)
70,Häufigkeit,234,241,270,449,0.0008357791357213666,0.0010345797718670797,0.0010133647032829318,8,5,/wiki/H%C3%A4ufigkeit
122,Objektivistischer Wahrscheinlichkeitsbegriff,226,242,342,641,0.0007592707414976863,0.0010235397899211434,0.0010700788149442873,5,6,/wiki/Objektivistischer_Wahrscheinlichkeitsbegriff
10,Bedingte Unabhängigkeit,232,243,290,499,0.0008041199942533144,0.001020481902906989,0.001055759727546305,7,8,/wiki/Bedingte_Unabh%C3%A4ngigkeit
975,Schätztheorie,350,244,135,132,0.0011817889989310412,0.001011546933806273,0.0005673936532394954,39,49,/wiki/Sch%C3%A4tztheorie
149,Reguläre bedingte Verteilung,227,245,293,301,0.0008010891988920561,0.001010580055552223,0.0010695216531922652,13,13,/wiki/Regul%C3%A4re_bedingte_Verteilung
315,Algebra (Mengensystem),188,246,419,567,0.0006889302167621176,0.0009938811235491376,0.0014713320307289536,6,10,/wiki/Algebra_(Mengensystem)
440,Vervollständigung (Maßtheorie),209,247,432,833,0.0006771800024872208,0.0009812401498830922,0.001283405792276518,3,6,/wiki/Vervollst%C3%A4ndigung_(Ma%C3%9Ftheorie)
326,Borel-Isomorphie,221,248,353,449,0.0007483901448597446,0.0009762762472266726,0.0011324223895597045,8,7,/wiki/Borel-Isomorphie
231,Eugene Dynkin,229,249,237,323,0.0009092402500659941,0.0009655376813621794,0.0010655491212783236,12,8,/wiki/Eugene_Dynkin
188,Subjektiver Wahrscheinlichkeitsbegriff,230,250,368,567,0.0007293192693308354,0.0009651603925039673,0.0010625565233856684,6,12,/wiki/Subjektiver_Wahrscheinlichkeitsbegriff
46,Faltung (Stochastik),239,251,246,164,0.0008926929531759641,0.0009622060215238119,0.0009870945481320022,28,32,/wiki/Faltung_(Stochastik)
99,Laplace-Formel,245,252,282,449,0.000815269709513588,0.0009586384350322676,0.0009655133690507571,8,6,/wiki/Laplace-Formel
98,Lagemaß (Stochastik),243,253,299,244,0.0007880718026583059,0.0009482755475374012,0.0009751605698499065,17,18,/wiki/Lagema%C3%9F_(Stochastik)
422,Σ-Ring,196,254,438,567,0.00067394003732547,0.0009475378854944235,0.0014299685177732785,6,9,/wiki/%CE%A3-Ring
244,Herman Otto Hartley,240,255,252,969,0.0008728288382648502,0.0009464409089616822,0.0009794837337135647,2,1,/wiki/Herman_Otto_Hartley
1267,Varianzanalyse,339,256,180,156,0.0010400258585409252,0.0009434485621102465,0.0006014482842421507,30,36,/wiki/Varianzanalyse
388,Prinzip der guten Mengen,203,257,426,641,0.0006813599658464214,0.0009277965048659667,0.001351502508286202,5,6,/wiki/Prinzip_der_guten_Mengen
791,ARMA-Modell,507,258,128,188,0.0012064464473626787,0.000927454725701175,0.0002534128577767019,24,17,/wiki/ARMA-Modell
761,Absolutstetige Wahrscheinlichkeitsverteilung,242,259,296,281,0.0007923498712693258,0.0009261406794432262,0.0009756460229124971,14,14,/wiki/Absolutstetige_Wahrscheinlichkeitsverteilung
1266,T-Test,364,260,200,175,0.0010048651225784096,0.0009247197111188423,0.0005377934879535566,26,9,/wiki/T-Test
539,Erweiterungssatz von Kolmogorov,266,261,266,301,0.0008461366878510935,0.0009230326698945955,0.0008246728176409631,13,10,/wiki/Erweiterungssatz_von_Kolmogorov
1130,Übergangsmatrix,418,262,156,195,0.0011102524530795317,0.0009204947730368412,0.0004100752851182376,23,13,/wiki/%C3%9Cbergangsmatrix
686,Zufallsfeld,301,263,249,256,0.0008826034152778097,0.0009117459358591925,0.0007578446312373299,16,9,/wiki/Zufallsfeld
593,Adaptierter stochastischer Prozess,326,264,199,202,0.0010060538861427367,0.0009012925851280704,0.000648100949623483,22,11,/wiki/Adaptierter_stochastischer_Prozess
1227,Kolmogorow-Smirnow-Test,272,265,267,188,0.0008451053976464711,0.0008990046462626881,0.000789401249426238,24,18,/wiki/Kolmogorow-Smirnow-Test
274,Volker Nollau,267,266,289,833,0.0008046586778489244,0.0008936407359225932,0.0008180954179451726,3,5,/wiki/Volker_Nollau
74,Indifferenzprinzip,252,267,351,408,0.0007489753198225964,0.0008910764859522461,0.0009284915478567269,9,9,/wiki/Indifferenzprinzip
248,Itō Kiyoshi,334,268,233,244,0.0009324897124701169,0.0008868093762700108,0.0006165296167737347,17,15,/wiki/It%C5%8D_Kiyoshi
224,Alexander Jakowlewitsch Chintschin,260,269,274,267,0.0008253690921291821,0.0008854063883769634,0.0008369191751086434,15,17,/wiki/Alexander_Jakowlewitsch_Chintschin
1057,Fehler 1. Art,394,270,182,202,0.0010317852371067107,0.000883834766503299,0.00046094673174589484,22,16,/wiki/Fehler_1._Art
413,Π-System,228,271,483,833,0.0006487870780868236,0.0008747071402259227,0.001068006567000245,3,10,/wiki/%CE%A0-System
597,Autokorrelation,486,272,133,164,0.0011948318693528704,0.0008636082281277208,0.0002909248925182412,28,21,/wiki/Autokorrelation
676,Unendliche Teilbarkeit,246,273,372,209,0.0007243773089739337,0.0008546691167988858,0.0009630297689270104,21,28,/wiki/Unendliche_Teilbarkeit
1067,Hypothese (Statistik),354,274,219,182,0.0009607894020326697,0.0008468694604908144,0.000554447335916413,25,11,/wiki/Hypothese_(Statistik)
252,Kari Karhunen,249,275,390,969,0.0007092628184699797,0.0008419606750873166,0.000952444928014802,2,2,/wiki/Kari_Karhunen
461,Dominierte Verteilungsklasse,335,276,232,188,0.000933814330411674,0.0008409435517635321,0.0006161341803325631,24,23,/wiki/Dominierte_Verteilungsklasse
3,A-posteriori-Wahrscheinlichkeit,300,277,298,267,0.0007904370913634359,0.0008335469316699057,0.0007681596028497267,15,16,/wiki/A-posteriori-Wahrscheinlichkeit
507,Stichprobenvarianz (Schätzfunktion),324,278,277,202,0.0008242688446056623,0.0008326199463281647,0.0006535086631621408,22,26,/wiki/Stichprobenvarianz_(Sch%C3%A4tzfunktion)
351,Hahn-Jordan-Zerlegung,233,279,349,408,0.0007507979250810163,0.0008299358961326831,0.0010375329433938512,9,6,/wiki/Hahn-Jordan-Zerlegung
1032,Suffiziente Statistik,356,280,226,175,0.0009397699025590112,0.000828454414940224,0.000550200192481534,26,25,/wiki/Suffiziente_Statistik
126,P-triviale σ-Algebra,261,281,295,323,0.000795366946883859,0.0008212465096204617,0.0008367555292373608,12,15,/wiki/P-triviale_%CF%83-Algebra
549,Satz von Ionescu-Tulcea,311,282,354,370,0.0007471157799222043,0.0008160060207112957,0.0007158487079065718,10,8,/wiki/Satz_von_Ionescu-Tulcea
738,Geschichte der Wahrscheinlichkeitsrechnung,255,283,486,724,0.0006474481325172803,0.0008115842936151137,0.0008875538203511409,4,57,/wiki/Geschichte_der_Wahrscheinlichkeitsrechnung
11,Bedingte Varianz,313,284,324,281,0.0007797295838754933,0.0008111352147521809,0.0007028255109424416,14,13,/wiki/Bedingte_Varianz
983,Effizienz (Statistik),361,285,271,225,0.0008353898845510823,0.0008103370265127444,0.0005437666864228995,19,17,/wiki/Effizienz_(Statistik)
678,Vorhersagbarer Prozess,310,286,261,244,0.0008493048366309695,0.0008094531619159826,0.0007208502856944726,17,13,/wiki/Vorhersagbarer_Prozess
133,Prochorow-Metrik,265,287,369,408,0.0007287548426922078,0.0008091378576689689,0.0008262433402781696,9,9,/wiki/Prochorow-Metrik
891,Standardfehler,447,288,179,164,0.0010442199119189658,0.0008086185531661409,0.0003419455427672079,28,22,/wiki/Standardfehler
944,Hausdorff-Maß,264,289,260,370,0.0008496263884568782,0.0008029602838858622,0.0008311222354805587,10,6,/wiki/Hausdorff-Ma%C3%9F
579,Schwaches Gesetz der großen Zahlen,308,290,360,301,0.0007413878837486935,0.0007985581061384376,0.0007312677664269911,13,19,/wiki/Schwaches_Gesetz_der_gro%C3%9Fen_Zahlen
304,Marc Yor,381,291,222,301,0.0009466654201355532,0.0007949182826122718,0.000489713973078432,13,6,/wiki/Marc_Yor
61,Geburtstagsparadoxon,273,292,416,499,0.0006907823824742123,0.0007945311821552312,0.000788420676997071,7,7,/wiki/Geburtstagsparadoxon
662,Σ-Algebra der τ-Vergangenheit,296,293,361,449,0.0007407930697901343,0.0007910916836508226,0.0007833400785113318,8,10,/wiki/%CE%A3-Algebra_der_%CF%84-Vergangenheit
1038,Verzerrung einer Schätzfunktion,389,294,228,216,0.0009390918802544651,0.0007901242931862159,0.00046757581552515665,20,15,/wiki/Verzerrung_einer_Sch%C3%A4tzfunktion
969,Vektorielles Maß,236,295,473,499,0.0006534152883913742,0.0007880275336989795,0.0010053904594316545,7,15,/wiki/Vektorielles_Ma%C3%9F
987,Fermi-Problem,284,296,306,1134,0.0007855459544383661,0.000785545954438209,0.0007855459544382463,1,1,/wiki/Fermi-Problem
1034,Use Case Point-Methode,279,297,306,1134,0.0007855459544383661,0.0007855459544382086,0.0007855459544382493,1,1,/wiki/Use_Case_Point-Methode
1020,Quanten-Monte-Carlo-Methode,285,298,306,1134,0.0007855459544383661,0.0007855459544382085,0.0007855459544382461,1,1,/wiki/Quanten-Monte-Carlo-Methode
825,Monatsmittel,280,299,302,1134,0.0007855459544383666,0.0007855459544382071,0.0007855459544382488,1,1,/wiki/Monatsmittel
833,Rasterdiagramm,283,299,304,1134,0.0007855459544383664,0.0007855459544382071,0.000785545954438248,1,1,/wiki/Rasterdiagramm
830,Phase Dispersion Minimization,281,301,303,1134,0.0007855459544383665,0.000785545954438207,0.0007855459544382486,1,1,/wiki/Phase_Dispersion_Minimization
728,Condorcet-Jury-Theorem,277,302,308,1134,0.0007855459544383658,0.0007855459544382065,0.000785545954438256,1,1,/wiki/Condorcet-Jury-Theorem
730,Eberts Hutproblem,278,303,308,1134,0.0007855459544383658,0.000785545954438206,0.0007855459544382555,1,1,/wiki/Eberts_Hutproblem
497,Signifikanzhose,288,304,320,1134,0.0007855459544383635,0.0007855459544382018,0.0007855459544382291,1,1,/wiki/Signifikanzhose
411,Satz von Young (Mengenlehre),295,305,319,1134,0.0007855459544383636,0.0007855459544381967,0.0007855459544382108,1,1,/wiki/Satz_von_Young_(Mengenlehre)
303,Kurt Wolfsdorf,293,306,313,1134,0.0007855459544383647,0.0007855459544381927,0.0007855459544382152,1,1,/wiki/Kurt_Wolfsdorf
307,Victor Zarnowitz,294,307,313,1134,0.0007855459544383647,0.0007855459544381923,0.0007855459544382139,1,1,/wiki/Victor_Zarnowitz
287,Karl-August Schäffer,292,308,317,1134,0.0007855459544383646,0.0007855459544381919,0.0007855459544382163,1,1,/wiki/Karl-August_Sch%C3%A4ffer
285,Kārlis Šadurskis,291,310,317,1134,0.0007855459544383646,0.0007855459544381918,0.0007855459544382172,1,1,/wiki/K%C4%81rlis_%C5%A0adurskis
282,Burkhard Rauhut,290,310,313,1134,0.0007855459544383647,0.0007855459544381918,0.0007855459544382183,1,1,/wiki/Burkhard_Rauhut
279,Lionel Penrose,289,310,313,1134,0.0007855459544383647,0.0007855459544381918,0.0007855459544382184,1,1,/wiki/Lionel_Penrose
251,Gopinath Kallianpur,287,312,313,1134,0.0007855459544383647,0.0007855459544381915,0.0007855459544382379,1,1,/wiki/Gopinath_Kallianpur
220,Hans Bühlmann,286,313,313,1134,0.0007855459544383647,0.0007855459544381911,0.0007855459544382405,1,1,/wiki/Hans_B%C3%BChlmann
201,Peter Albrecht (Mathematiker),282,314,310,1134,0.0007855459544383648,0.0007855459544381908,0.0007855459544382484,1,1,/wiki/Peter_Albrecht_(Mathematiker)
321,Bairesche σ-Algebra,248,315,480,724,0.0006507136468254176,0.0007809015955495681,0.0009554365591778874,4,6,/wiki/Bairesche_%CF%83-Algebra
397,Satz von Helly-Bray,298,316,358,323,0.0007442971423112521,0.0007796701139706866,0.0007703529818066514,12,9,/wiki/Satz_von_Helly-Bray
193,Terminale σ-Algebra,259,317,374,408,0.0007214792924217061,0.000772339169428498,0.0008395748726137006,9,12,/wiki/Terminale_%CF%83-Algebra
1135,Lokales Martingal,349,318,241,216,0.0009006104297354785,0.0007692589760833198,0.0005690266058429322,20,11,/wiki/Lokales_Martingal
331,Δ-Ring (Mengensystem),223,319,446,567,0.00066796388921033,0.0007669230439947337,0.0011244620464133067,6,6,/wiki/%CE%94-Ring_(Mengensystem)
175,Spektralmaß,251,320,422,449,0.0006857259894955094,0.0007634680553951423,0.0009350691840124121,8,11,/wiki/Spektralma%C3%9F
